-150.000000	227.570000
-145.000000	227.570000
-140.000000	227.570000
-135.000000	227.570000
-130.000000	227.570000
-125.000000	227.570000
-120.000000	227.530000
-115.000000	228.450000
-110.000000	231.740000
-105.000000	241.070000
-100.000000	261.810000
-95.000000	297.470000
-90.000000	343.220000
-85.000000	383.010000
-80.000000	397.370000
-75.000000	378.340000
-70.000000	336.350000
-65.000000	291.320000
-60.000000	257.860000
-55.000000	239.160000
-50.000000	231.050000
-45.000000	228.270000
-40.000000	227.510000
-35.000000	227.340000
-30.000000	227.310000
-25.000000	227.310000
-20.000000	227.310000
-15.000000	227.310000
-10.000000	227.300000
-5.000000	227.310000
0.000000	227.310000
5.000000	227.310000
10.000000	227.310000
15.000000	227.310000
20.000000	227.310000
25.000000	227.310000
30.000000	227.310000
35.000000	227.310000
40.000000	227.310000
45.000000	227.310000
50.000000	227.310000
55.000000	227.310000
60.000000	227.310000
65.000000	227.310000
70.000000	227.310000
75.000000	227.310000
80.000000	227.310000
85.000000	227.310000
90.000000	227.310000
95.000000	227.310000
100.000000	227.310000
105.000000	227.310000
110.000000	227.310000
115.000000	227.310000
120.000000	227.310000
125.000000	227.310000
130.000000	227.310000
135.000000	227.310000
140.000000	227.310000
145.000000	227.310000
150.000000	227.310000
